story_id,place_id,story_comment,old_url_id,input_list_title,input_list_comments,input_list_sequence_number
617,49965,National League Central,,,,
617,49972,National League Central,,,,
617,49967,National League Central,,,,
617,49647,National League Central,,,,
617,49952,National League West,,,,
179,26042,,,,,
622,51631,,,,,
622,13806,,,,,
622,18,,,,,
622,836,,,,,
0,0,Feature Comments,,,,
635,51470,Home of the MiLB Birmingham Barons,,,,
635,51471,Home of the MiLB Huntsville Stars,,,,
635,51472,Home of the MiLB Mobile BayBears,,,,
635,51473,Home of the MiLB Montgomery Biscuits,,,,
633,51474,Home of the MiLB Tucson Padres,,,,
636,51475,Home of the MiLB Arkansas Travelers,,,,
636,51476,Home of the MiLB Northwest Arkansas Naturals,,,,
632,51477,Home of the MiLB Vancouver Canadians,,,,
624,51478,Home of the MiLB High Desert Mavericks,,,,
624,51479,Home of the MiLB Bakersfield Blaze,,,,
633,51480,Home of the MiLB Fresno Grizzlies,,,,
624,51481,Home of the MiLB Lake Elsinore Storm,,,,
624,51482,Home of the MiLB Lancaster JetHawks,,,,
624,51483,Home of the MiLB Modesto Nuts,,,,
624,51484,Home of the MiLB Rancho Cucamonga Quakes,,,,
624,51485,Home of the MiLB Inland Empire 66ers,,,,
624,51486,Home of the MiLB San Jose Giants,,,,
624,51487,Home of the MiLB Stockton Ports,,,,
624,51488,Home of the MiLB Visalia Rawhide,,,,
633,51489,Home of the MiLB Sacramento River Cats,,,,
633,51490,Home of the MiLB Colorado Springs Sky Sox,,,,
626,51491,Home of the MiLB New Britain Rock Cats,,,,
631,51492,Home of the MiLB Connecticut Tigers,,,,
625,51493,Home of the MiLB Wilmington Blue Rocks,,,,
627,51494,Home of the MiLB Bradenton Marauders,,,,
627,51495,Home of the MiLB Clearwater Threshers,,,,
627,51496,Home of the MiLB Daytona Cubs,,,,
627,51497,Home of the MiLB Dunedin Blue Jays,,,,
627,51498,Home of the MiLB Fort Myers Miracle,,,,
635,51499,Home of the MiLB Jacksonville Suns,,,,
627,51500,Home of the MiLB Jupiter Hammerheads & Palm Beach Cardinals,,,,
627,51501,Home of the MiLB Lakeland Flying Tigers,,,,
627,51502,Home of the MiLB Charlotte Stone Crabs,,,,
627,51503,Home of the MiLB St. Lucie Mets,,,,
627,51504,Home of the MiLB Tampa Yankees,,,,
627,51505,Home of the MiLB Brevard County Manatees,,,,
637,51506,Home of the MiLB Augusta GreenJackets,,,,
628,51507,Home of the MiLB Gwinnett Braves,,,,
637,51508,Home of the MiLB Rome Braves,,,,
637,51509,Home of the MiLB Savannah Sand Gnats,,,,
632,51510,Home of the MiLB Boise Hawks,,,,
634,51511,Home of the MiLB Idaho Falls Chukars,,,,
630,51512,Home of the MiLB Kane County Cougars,,,,
630,51513,Home of the MiLB Peoria Chiefs,,,,
630,51514,Home of the MiLB Fort Wayne TinCaps,,,,
630,51516,Home of the MiLB South Bend Silver Hawks,,,,
630,51517,Home of the MiLB Burlington Bees,,,,
630,51518,Home of the MiLB Cedar Rapids Kernels,,,,
630,51519,Home of the MiLB Clinton LumberKings,,,,
630,51520,Home of the MiLB Quad Cities River Bandits,,,,
633,51521,Home of the MiLB Iowa Cubs,,,,
630,51522,Home of the MiLB Bowling Green Hot Rods,,,,
637,51523,Home of the MiLB Lexington Legends,,,,
628,51524,Home of the MiLB Louisville Bats,,,,
633,51525,Home of the MiLB New Orleans Zephyrs,,,,
626,51526,Home of the MiLB Portland Sea Dogs,,,,
631,51527,Home of the MiLB Aberdeen IronBirds,,,,
626,51528,Home of the MiLB Bowie Baysox,,,,
625,51529,Home of the MiLB Frederick Keys,,,,
637,51530,Home of the MiLB Hagerstown Suns,,,,
637,51531,Home of the MiLB Delmarva Shorebirds,,,,
631,51532,Home of the MiLB Lowell Spinners,,,,
630,51533,Home of the MiLB West Michigan Whitecaps,,,,
630,51534,Home of the MiLB Lansing Lugnuts,,,,
630,51535,Home of the MiLB Great Lakes Loons,,,,
635,51536,Home of the MiLB Mississippi Braves,,,,
636,51537,Home of the MiLB Springfield Cardinals,,,,
634,51538,Home of the MiLB Billings Mustangs,,,,
634,51539,Home of the MiLB Great Falls Voyagers,,,,
634,51540,Home of the MiLB Helena Brewers,,,,
634,51541,Home of the MiLB Missoula Osprey,,,,
633,51542,Home of the MiLB Omaha Storm Chasers,,,,
633,51543,Home of the MiLB Las Vegas 51s,,,,
633,51544,Home of the MiLB Reno Aces,,,,
626,51545,Home of the MiLB New Hampshire Fisher Cats,,,,
637,51546,Home of the MiLB Lakewood BlueClaws,,,,
626,51547,Home of the MiLB Trenton Thunder,,,,
633,51548,Home of the MiLB Albuquerque Isotopes,,,,
631,51549,Home of the MiLB Auburn Doubledays,,,,
631,51550,Home of the MiLB Batavia Muckdogs,,,,
626,51551,Home of the MiLB Binghamton Mets,,,,
631,51552,Home of the MiLB Brooklyn Cyclones,,,,
628,51553,Home of the MiLB Buffalo Bisons,,,,
631,51554,Home of the MiLB Jamestown Jammers,,,,
628,51555,Home of the MiLB Rochester Red Wings,,,,
631,51556,Home of the MiLB Staten Island Yankees,,,,
628,51557,Home of the MiLB Syracuse Chiefs,,,,
631,51558,Home of the MiLB Tri-City ValleyCats,,,,
631,51559,Home of the MiLB Hudson Valley Renegades,,,,
637,51560,Home of the MiLB Asheville Tourists,,,,
623,51561,Home of the MiLB Burlington Royals,,,,
628,51562,Home of the MiLB Durham Bulls,,,,
637,51563,Home of the MiLB Greensboro Grasshoppers,,,,
637,51564,Home of the MiLB Hickory Crawdads,,,,
637,51565,Home of the MiLB Kannapolis Intimidators,,,,
625,51567,Home of the MiLB Winston-Salem Dash,,,,
625,51568,Home of the MiLB Carolina Mudcats,,,,
626,51569,Home of the MiLB Akron Aeros,,,,
628,51570,Home of the MiLB Columbus Clippers,,,,
630,51571,Home of the MiLB Dayton Dragons,,,,
630,51572,Home of the MiLB Lake County Captains,,,,
631,51573,Home of the MiLB Mahoning Valley Scrappers,,,,
628,51574,Home of the MiLB Toledo Mud Hens,,,,
633,51575,Home of the MiLB Oklahoma City RedHawks,,,,
636,51576,Home of the MiLB Tulsa Drillers,,,,
632,51577,Home of the MiLB Eugene Emeralds,,,,
632,51578,Home of the MiLB Salem-Keizer Volcanoes,,,,
628,51579,Home of the MiLB Lehigh Valley IronPigs,,,,
626,51580,Home of the MiLB Altoona Curve,,,,
626,51581,Home of the MiLB Erie SeaWolves,,,,
626,51582,Home of the MiLB Harrisburg Senators,,,,
628,51583,Home of the MiLB Scranton/Wilkes-Barre Yankees,,,,
626,51584,Home of the MiLB Reading Phillies,,,,
631,51585,Home of the MiLB State College Spikes,,,,
631,51586,Home of the MiLB Williamsport Crosscutters,,,,
628,51587,Home of the MiLB Pawtucket Red Sox,,,,
637,51588,Home of the MiLB Charleston RiverDogs,,,,
628,51589,Home of the MiLB Charlotte Knights,,,,
637,51590,Home of the MiLB Greenville Drive,,,,
625,51591,Home of the MiLB Myrtle Beach Pelicans,,,,
635,51592,Home of the MiLB Chattanooga Lookouts,,,,
623,51593,Home of the MiLB Elizabethton Twins,,,,
623,51594,Home of the MiLB Greeneville Astros,,,,
635,51595,Home of the MiLB Jackson Generals,,,,
623,51596,Home of the MiLB Johnson City Cardinals,,,,
623,51597,Home of the MiLB Kingsport Mets,,,,
633,51598,Home of the MiLB Memphis Redbirds,,,,
633,51599,Home of the MiLB Nashville Sounds,,,,
635,51600,Home of the MiLB Tennessee Smokies,,,,
636,51601,Home of the MiLB Corpus Christi Hooks,,,,
636,51602,Home of the MiLB Frisco RoughRiders,,,,
636,51603,Home of the MiLB Midland RockHounds,,,,
633,51604,Home of the MiLB Round Rock Express,,,,
636,51605,Home of the MiLB San Antonio Missions,,,,
634,51606,Home of the MiLB Ogden Raptors,,,,
634,51607,Home of the MiLB Orem Owlz,,,,
633,51608,Home of the MiLB Salt Lake Bees,,,,
631,51609,Home of the MiLB Vermont Lake Monsters,,,,
623,51610,Home of the MiLB Bristol White Sox,,,,
623,51611,Home of the MiLB Danville Braves,,,,
625,51612,Home of the MiLB Lynchburg Hillcats,,,,
628,51613,Home of the MiLB Norfolk Tides,,,,
623,51614,Home of the MiLB Pulaski Mariners,,,,
626,51615,Home of the MiLB Richmond Flying Squirrels,,,,
625,51616,Home of the MiLB Salem Red Sox,,,,
625,51617,Home of the MiLB Potomac Nationals,,,,
632,51618,Home of the MiLB Everett AquaSox,,,,
632,51619,Home of the MiLB Tri-City Dust Devils,,,,
632,51620,Home of the MiLB Spokane Indians,,,,
633,51621,Home of the MiLB Tacoma Rainiers,,,,
623,51623,Home of the MiLB Bluefield Blue Jays,,,,
637,51624,Home of the MiLB West Virginia Power,,,,
623,51625,Home of the MiLB Princeton Rays,,,,
630,51626,Home of the MiLB Wisconsin Timber Rattlers,,,,
630,51627,Home of the MiLB Beloit Snappers,,,,
635,51629,Home of the MiLB Pensacola Blue Wahoos,,,,
634,51630,Home of the MiLB Grand Junction Rockies,,,,
638,28286,,,,,
639,2830,,,,,
639,13283,,,,,
639,51632,,,,,
639,51633,,,,,
193,1280,,,,,
640,51636,,,,,
640,2712,,,,,
641,51638,,,,,
641,51639,,,,,
641,2994,,,,,
641,51641,,,,,
641,51642,,,,,
641,51636,,,,,
641,24321,,,,,
641,51643,,,,,
642,51644,,,,,
642,51641,,,,,
642,30706,,,,,
642,51639,,,,,
642,51640,,,,,
642,2994,,,,,
642,51642,,,,,
642,51645,,,,,
643,51646,,,,,
643,4178,,,,,
643,51647,,,,,
643,51648,,,,,
643,51649,,,,,
643,51650,,,,,
643,51651,,,,,
643,51652,,,,,
643,51653,,,,,
643,51654,,,,,
644,51655,,,,,
644,51656,,,,,
644,51657,,,,,
644,51659,,,,,
645,50231,,,,,
646,8496,,,,,
646,15819,,,,,
646,51660,,,,,
646,8656,,,,,
646,1011,,,,,
646,50127,,,,,
646,50119,,,,,
646,51661,,,,,
646,8577,,,,,
646,8664,,,,,
646,51662,,,,,
648,49541,,,,,
648,51663,,,,,
648,51664,,,,,
648,51665,,,,,
648,51666,,,,,
647,51664,,,,,
647,8664,,,,,
647,51667,,,,,
647,51668,,,,,
647,8314,,,,,
649,51669,,,,,
649,51144,,,,,
649,51670,,,,,
649,51671,,,,,
649,8583,,,,,
651,50117,,,,,
651,9958,,,,,
651,5111,,,,,
651,50119,,,,,
651,13065,,,,,
651,51673,,,,,
651,13063,,,,,
651,12343,,,,,
651,8597,,,,,
650,50117,,,,,
650,9958,,,,,
650,13065,,,,,
650,5111,,,,,
650,51674,,,,,
652,8459,,,,,
652,51662,,,,,
652,19945,,,,,
652,51675,,,,,
652,8753,,,,,
653,49541,,,,,
653,49518,,,,,
653,49520,,,,,
653,49517,,,,,
653,51676,Splash Landings,,,,
654,8664,,,,,
654,8656,,,,,
654,15819,,,,,
654,8672,,,,,
655,8664,,,,,
655,50119,,,,,
655,8656,,,,,
655,51678,,,,,
655,1011,,,,,
656,8656,,,,,
656,51679,,,,,
656,27119,,,,,
656,50117,,,,,
656,51680,,,,,
657,15819,,,,,
657,51681,,,,,
657,8656,,,,,
657,27119,,,,,
657,50119,,,,,
658,8664,Wildebeest,,,,
658,51664,Master Blaster,,,,
658,51664,Dragon’s Revenge,,,,
658,51664,Congo River Expedition,,,,
658,8664,Zoombabwe,,,,
659,50124,,,,,
659,50127,,,,,
659,8743,,,,,
659,51683,,,,,
659,51684,,,,,
660,50127,Harry Potter and the Forbidden Journey,,,,
660,50127,Amazing Adventures of Spider-Man,,,,
660,51680,Twilight Zone Tower of Terror,,,,
660,15819,Haunted Mansion,,,,
660,1011,Indiana Jones Adventure: Temple of the Forbidden Eye,,,,
661,51681,,,,,
661,51679,,,,,
661,51685,,,,,
661,1011,,,,,
661,51678,,,,,
662,50119,,,,,
662,51684,,,,,
662,16669,,,,,
662,8656,,,,,
662,51681,,,,,
663,51686,,,,,
663,1017,,,,,
663,15819,,,,,
663,8577,,,,,
663,51660,,,,,
664,8656,,,,,
664,27119,,,,,
664,51678,,,,,
664,1011,,,,,
664,51680,,,,,
665,15819,,,,,
665,8459,,,,,
665,51687,,,,,
665,8577,,,,,
665,51688,,,,,
666,51686,Revenge of the Mummy,,,,
666,1011,Space Mountain,,,,
666,51680,Rock ‘n’ Roller Coaster,,,,
666,51689,Mindbender,,,,
666,51678,Space Mountain,,,,
667,8577,Noah’s Ark,,,,
667,8660,Frankenstein’s Castle,,,,
667,51662,Noah’s Ark,,,,
667,19945,Ghost Ship,,,,
667,51675,Lustiga Huset,,,,
668,51690,New Texas Giant,,,,
668,8622,Wooden Warrior,,,,
668,51675,Twister,,,,
668,8741,Zippin Pippin,,,,
669,51664,The Falls,,,,
669,12343,Vanish Point,,,,
669,51692,Bombs Away,,,,
669,3514,Viper,,,,
670,50127,Dudley Do-Rights Ripsaw Falls,,,,
670,51662,Valhalla,,,,
670,8664,Pilgrim’s Plunge,,,,
670,51678,Splash Mountain,,,,
670,50117,Journey to Atlantis,,,,
671,50231,,,,,
672,51697,,,,,
672,51698,,,,,
672,51699,,,,,
672,51700,,,,,
672,51701,,,,,
672,51702,,,,,
672,51703,,,,,
672,51423,,,,,
672,51704,,,,,
672,51705,,,,,
673,51706,,,,,
673,51707,,,,,
673,51708,,,,,
673,51709,,,,,
673,51710,,,,,
673,51711,,,,,
673,51712,,,,,
673,51713,,,,,
673,51714,,,,,
673,51715,,,,,
673,51716,,,,,
673,51717,,,,,
673,51718,,,,,
673,14420,,,,,
673,51719,,,,,
673,51720,,,,,
673,51721,,,,,
673,51722,,,,,
673,51723,,,,,
673,51724,,,,,
673,51725,,,,,
673,51726,,,,,
674,48195,,,,,
674,48368,,,,,
674,48527,,,,,
674,51727,,,,,
674,16112,,,,,
674,51728,,,,,
674,48165,,,,,
675,1685,,,,,
675,51729,,,,,
675,29628,,,,,
675,13559,,,,,
675,50525,,,,,
675,51731,,,,,
676,51735,,,,,
675,51736,,,,,
675,51317,,,,,
675,716,,,,,
677,51739,,,,,
675,51739,,,,,
677,51740,,,,,
677,51741,,,,,
677,51742,,,,,
677,51743,,,,,
677,51744,,,,,
678,51745,,,,,
678,51746,,,,,
678,29629,,,,,
678,29630,,,,,
678,51747,,,,,
678,29628,,,,,
678,29631,,,,,
678,29632,,,,,
678,51748,,,,,
679,51760,,,,,
679,51761,,,,,
679,51762,,,,,
679,51763,,,,,
679,51764,,,,,
679,51765,,,,,
679,6808,,,,,
679,52008,,,,,
679,52262,,,,,
679,52263,,,,,
680,52264,,,,,
680,52266,,,,,
680,52267,,,,,
680,52268,,,,,
680,52269,,,,,
680,52270,,,,,
680,52272,,,,,
679,52273,,,,,
679,52274,,,,,
679,11907,,,,,
679,52275,,,,,
679,52276,,,,,
679,52277,,,,,
679,37741,,,,,
679,52278,,,,,
679,5361,,,,,
679,18923,,,,,
679,39235,,,,,
679,52281,,,,,
679,52282,,,,,
679,52283,,,,,
679,52284,,,,,
681,18785,,,,,
681,51678,,,,,
682,6932,,,,,
682,51432,,,,,
682,51431,,,,,
682,51433,,,,,
682,52285,,,,,
683,52289,,,,,
683,52290,,,,,
683,52291,,,,,
683,52292,,,,,
683,52293,,,,,
683,52294,,,,,
683,52295,,,,,
684,17711,,,,,
685,52296,,,,,
685,10178,,,,,
685,52297,,,,,
686,52298,,,,,
686,49747,,,,,
686,52299,,,,,
686,52300,,,,,
686,52301,,,,,
686,52302,,,,,
687,72,,,,,
687,556,,,,,
687,886,,,,,
687,2475,,,,,
687,5889,,,,,
687,6633,,,,,
687,7213,,,,,
687,9076,,,,,
687,9079,,,,,
687,11702,,,,,
687,13150,,,,,
687,13273,,,,,
687,14022,,,,,
687,14583,,,,,
687,15602,,,,,
687,15771,,,,,
687,18678,,,,,
687,21205,,,,,
687,23391,,,,,
687,27542,,,,,
687,28229,,,,,
687,29471,,,,,
687,30309,,,,,
687,49375,Dining at The French Room,,,,
687,50445,,,,,
688,23,,,,,
688,49,,,,,
688,54,,,,,
688,62,,,,,
688,79,,,,,
688,84,,,,,
688,86,,,,,
688,138,,,,,
688,140,,,,,
688,149,,,,,
688,152,,,,,
688,156,,,,,
688,196,,,,,
688,465,,,,,
688,469,,,,,
688,474,,,,,
688,599,,,,,
688,602,,,,,
688,666,,,,,
688,833,,,,,
688,837,,,,,
688,840,,,,,
688,851,,,,,
688,853,,,,,
688,855,,,,,
688,856,,,,,
688,884,,,,,
688,933,,,,,
688,934,,,,,
688,935,,,,,
688,938,,,,,
688,954,,,,,
688,958,,,,,
688,972,,,,,
688,996,,,,,
688,1177,,,,,
688,1212,,,,,
688,1300,,,,,
688,1303,,,,,
688,1307,,,,,
688,1309,,,,,
688,1312,,,,,
688,1314,,,,,
688,1319,,,,,
688,1324,,,,,
688,1332,,,,,
688,1376,,,,,
688,1479,,,,,
688,1610,,,,,
688,1611,,,,,
688,1655,,,,,
688,1657,,,,,
688,1728,,,,,
688,1970,,,,,
688,2390,,,,,
688,2726,,,,,
688,2727,,,,,
688,2732,,,,,
688,2733,,,,,
688,2792,,,,,
688,2795,,,,,
688,2798,,,,,
688,2800,,,,,
688,2801,,,,,
688,2806,,,,,
688,2807,,,,,
688,2826,,,,,
688,3074,,,,,
688,3181,,,,,
688,3183,,,,,
688,3196,,,,,
688,3197,,,,,
688,3218,,,,,
688,3223,,,,,
688,3225,,,,,
688,3227,,,,,
688,3253,,,,,
688,3310,,,,,
688,3322,,,,,
688,3343,,,,,
688,3344,,,,,
688,3363,,,,,
688,3365,,,,,
688,3383,,,,,
688,3428,,,,,
688,3451,,,,,
688,3452,,,,,
688,3466,,,,,
688,3515,,,,,
688,3532,,,,,
688,3545,,,,,
688,3548,,,,,
688,3552,,,,,
688,3810,,,,,
688,3898,,,,,
688,3900,,,,,
688,3969,,,,,
688,3970,,,,,
688,4103,,,,,
688,4135,,,,,
688,4137,,,,,
688,4200,,,,,
688,4352,,,,,
688,4419,,,,,
688,4500,,,,,
688,4631,,,,,
688,5761,,,,,
688,6441,,,,,
688,6449,,,,,
688,6728,,,,,
688,6901,,,,,
688,6931,,,,,
688,7027,,,,,
688,7033,,,,,
688,7062,,,,,
688,7068,,,,,
688,7107,,,,,
688,7247,,,,,
688,7249,,,,,
688,7257,,,,,
688,7261,,,,,
688,7394,,,,,
688,7602,,,,,
688,7609,,,,,
688,7626,,,,,
688,7644,,,,,
688,7658,,,,,
688,7976,,,,,
688,8023,,,,,
688,8031,,,,,
688,8064,,,,,
688,8072,,,,,
688,8077,,,,,
688,8156,,,,,
688,8187,,,,,
688,8194,,,,,
688,8213,,,,,
688,8247,,,,,
688,8441,,,,,
688,8446,,,,,
688,8515,,,,,
688,8522,,,,,
688,8534,,,,,
688,8538,,,,,
688,8540,,,,,
688,8550,,,,,
688,8585,,,,,
688,8590,,,,,
688,8661,,,,,
688,8729,,,,,
688,8804,,,,,
688,8815,,,,,
688,9039,,,,,
688,9257,,,,,
688,9260,,,,,
688,9451,,,,,
688,9509,,,,,
688,9609,,,,,
688,9619,,,,,
688,9640,,,,,
688,9646,,,,,
688,9662,,,,,
688,9682,,,,,
688,9776,,,,,
688,9777,,,,,
688,9913,,,,,
688,9940,,,,,
688,10005,,,,,
688,10093,,,,,
688,10129,,,,,
688,10186,,,,,
688,10199,,,,,
688,10303,,,,,
688,10361,,,,,
688,10451,,,,,
688,10539,,,,,
688,10553,,,,,
688,10555,,,,,
688,10595,,,,,
688,10607,,,,,
688,10652,,,,,
688,10659,,,,,
688,10670,,,,,
688,10687,,,,,
688,10697,,,,,
688,10712,,,,,
688,10716,,,,,
688,10725,,,,,
688,10742,,,,,
688,10751,,,,,
688,10760,,,,,
688,10766,,,,,
688,10881,,,,,
688,10944,,,,,
688,10946,,,,,
688,11025,,,,,
688,11036,,,,,
688,11045,,,,,
688,11176,,,,,
688,11233,,,,,
688,11237,,,,,
688,11239,,,,,
688,11249,,,,,
688,11267,,,,,
688,11293,,,,,
688,11307,,,,,
688,11430,,,,,
688,11448,,,,,
688,11450,,,,,
688,11455,,,,,
688,11469,,,,,
688,11471,,,,,
688,11475,,,,,
688,11491,,,,,
688,11636,,,,,
688,11650,,,,,
688,11651,,,,,
688,11873,,,,,
688,11875,,,,,
688,11877,,,,,
688,11919,,,,,
688,11998,,,,,
688,12019,,,,,
688,12078,,,,,
688,12081,,,,,
688,12273,,,,,
688,12287,,,,,
688,12313,,,,,
688,12316,,,,,
688,12377,,,,,
688,12422,,,,,
688,12498,,,,,
688,12513,,,,,
688,12517,,,,,
688,12558,,,,,
688,12634,,,,,
688,13012,,,,,
688,13157,,,,,
688,13224,,,,,
688,13234,,,,,
688,13235,,,,,
688,13329,,,,,
688,13461,,,,,
688,13493,,,,,
688,13620,,,,,
688,13777,,,,,
688,13801,,,,,
688,13897,,,,,
688,14087,,,,,
688,14092,,,,,
688,14486,,,,,
688,14879,,,,,
688,14911,,,,,
688,15076,,,,,
688,15180,,,,,
688,15187,,,,,
688,15197,,,,,
688,15202,,,,,
688,15204,,,,,
688,15207,,,,,
688,15208,,,,,
688,15221,,,,,
688,15222,,,,,
688,15466,,,,,
688,15473,,,,,
688,15474,,,,,
688,15481,,,,,
688,15483,,,,,
688,15775,,,,,
688,15781,,,,,
688,15835,,,,,
688,15837,,,,,
688,15851,,,,,
688,16028,,,,,
688,16048,,,,,
688,16056,,,,,
688,16226,,,,,
688,16322,,,,,
688,16324,,,,,
688,16348,,,,,
688,16880,,,,,
688,16896,,,,,
688,16922,,,,,
688,16950,,,,,
688,17038,,,,,
688,17210,,,,,
688,17444,,,,,
688,17448,,,,,
688,17475,,,,,
688,17550,,,,,
688,17710,,,,,
688,17738,,,,,
688,17880,,,,,
688,17881,,,,,
688,17885,,,,,
688,18104,,,,,
688,18525,,,,,
688,18611,,,,,
688,18628,,,,,
688,19064,,,,,
688,19065,,,,,
688,19072,,,,,
688,19280,,,,,
688,19430,,,,,
688,19433,,,,,
688,19450,,,,,
688,19452,,,,,
688,19535,,,,,
688,19596,,,,,
688,19684,,,,,
688,19764,,,,,
688,19778,,,,,
688,19780,,,,,
688,19781,,,,,
688,19789,,,,,
688,19831,,,,,
688,19897,,,,,
688,19909,,,,,
688,19913,,,,,
688,19918,,,,,
688,20003,,,,,
688,20006,,,,,
688,20007,,,,,
688,20069,,,,,
688,20105,,,,,
688,20115,,,,,
688,20116,,,,,
688,20117,,,,,
688,20400,,,,,
688,20443,,,,,
688,20455,,,,,
688,20459,,,,,
688,20502,,,,,
688,20532,,,,,
688,20579,,,,,
688,20607,,,,,
688,20612,,,,,
688,20623,,,,,
688,20637,,,,,
688,20650,,,,,
688,20653,,,,,
688,20722,,,,,
688,20757,,,,,
688,20907,,,,,
688,20958,,,,,
688,21090,,,,,
688,21222,,,,,
688,21244,,,,,
688,21424,,,,,
688,21430,,,,,
688,21612,,,,,
688,21666,,,,,
688,21669,,,,,
688,21681,,,,,
688,21796,,,,,
688,21813,,,,,
688,22352,,,,,
688,22614,,,,,
688,22743,,,,,
688,22756,,,,,
688,22835,,,,,
688,22848,,,,,
688,22863,,,,,
688,23006,,,,,
688,23166,,,,,
688,23188,,,,,
688,23295,,,,,
688,23545,,,,,
688,23602,,,,,
688,23603,,,,,
688,23605,,,,,
688,23757,,,,,
688,23763,,,,,
688,23766,,,,,
688,24058,,,,,
688,24062,,,,,
688,24063,,,,,
688,24090,,,,,
688,24136,,,,,
688,24183,,,,,
688,24269,,,,,
688,24342,,,,,
688,24404,,,,,
688,24537,,,,,
688,24538,,,,,
688,24540,,,,,
688,24976,,,,,
688,25159,,,,,
688,25321,,,,,
688,25689,,,,,
688,25712,,,,,
688,25714,,,,,
688,25733,,,,,
688,25746,,,,,
688,25811,,,,,
688,25851,,,,,
688,25873,,,,,
688,25876,,,,,
688,26147,,,,,
688,26190,,,,,
688,26270,,,,,
688,26425,,,,,
688,26436,,,,,
688,26597,,,,,
688,26618,,,,,
688,26644,,,,,
688,26745,,,,,
688,26822,,,,,
688,27405,,,,,
688,27804,,,,,
688,27817,,,,,
688,27826,,,,,
688,27877,,,,,
688,29041,,,,,
688,29156,,,,,
688,29160,,,,,
688,29566,,,,,
688,29980,,,,,
688,45071,,,,,
688,45118,,,,,
689,52305,,,,,
689,1304,,,,,
689,9958,,,,,
689,52306,,,,,
689,15775,,,,,
689,13415,,,,,
689,21214,,,,,
689,836,,,,,
689,52307,,,,,
689,50144,,,,,
689,16917,,,,,
689,1,,,,,
689,52308,,,,,
689,55,,,,,
689,52309,,,,,
690,6731,,,,,
690,1011,,,,,
690,52310,,,,,
690,1017,,,,,
690,51694,,,,,
690,52311,Ride the free Great Park Balloon,,,,
690,52312,,,,,
462,6752,,,,,
690,6752,,,,,
690,52314,,,,,
690,52313,,,,,
690,52315,,,,,
690,6604,,,,,
690,6728,,,,,
690,52316,,,,,
690,52317,,,,,
690,52318,,,,,
690,52319,,,,,
690,52320,,,,,
690,52321,,,,,
690,52322,,,,,
690,52323,,,,,
690,52324,,,,,
690,52325,,,,,
690,52326,,,,,
690,52329,,,,,
690,6611,,,,,
690,52330,,,,,
690,6766,,,,,
690,6767,,,,,
690,52331,,,,,
690,52332,,,,,
690,52333,,,,,
690,52334,,,,,
690,52335,,,,,
690,52336,,,,,
690,25161,,,,,
690,52337,,,,,
690,52338,,,,,
690,52339,,,,,
690,51344,,,,,
691,52342,,,,,
691,52343,,,,,
691,52344,,,,,
691,52345,,,,,
691,52346,,,,,
692,52347,,,,,
692,52348,,,,,
692,52349,,,,,
692,52350,,,,,
692,52351,,,,,
692,52354,,,,,
692,52356,,,,,
692,52357,,,,,
692,52358,,,,,
692,52359,,,,,
692,52360,,,,,
693,52311,,,,,
693,52361,,,,,
693,52362,Get a milk pudding,,,,
693,52363,Eat a “shaved snow” dessert,,,,
693,52364,Check out the seaweed and rice aisles,,,,
693,52365,,,,,
693,45209,,,,,
694,52366,,,,,
694,52367,,,,,
694,52368,,,,,
694,52369,,,,,
695,52370,,,,,
695,52371,,,,,
695,52339,,,,,
696,6632,,,,,
696,52372,,,,,
696,6630,,,,,
696,52373,,,,,
697,1146,,,,,
697,52376,,,,,
697,52377,,,,,
697,52378,,,,,
697,52379,,,,,
697,52381,,,,,
698,45257,,,,,
699,6728,,,,,
699,6604,,,,,
699,6731,,,,,
699,52318,,,,,
700,52342,,,,,
700,52382,,,,,
700,52383,,,,,
701,11776,,,,,
702,45025,,,,,
702,45026,,,,,
702,45027,,,,,
702,45028,,,,,
702,45029,,,,,
702,45030,,,,,
702,45031,,,,,
702,45032,,,,,
702,45033,,,,,
702,45034,,,,,
702,45035,,,,,
702,52384,,,,,
702,45037,,,,,
702,45036,,,,,
702,52385,,,,,
702,52386,,,,,
702,52387,,,,,
702,52388,,,,,
703,52385,,,,,
704,4576,,,,,
704,52390,,,,,
704,52391,,,,,
704,52392,,,,,
704,52393,,,,,
704,52394,,,,,
704,10975,,,,,
704,52395,,,,,
704,52396,,,,,
704,52397,,,,,
704,52398,,,,,
704,20444,,,,,
705,17748,,,,,
705,52399,,,,,
705,27070,,,,,
705,52360,,,,,
705,52401,,,,,
705,52352,,,,,
705,52402,,,,,
705,52403,,,,,
705,52404,,,,,
705,52405,,,,,
705,52347,,,,,
705,52407,,,,,
705,52408,,,,,
705,52410,,,,,
705,52411,,,,,
705,52412,,,,,
705,52414,,,,,
705,27659,,,,,
705,52415,,,,,
706,958,,,,,
706,52416,,,,,
706,52417,,,,,
410,51687,,,,,
706,51687,,,,,
706,50113,,,,,
706,14489,,,,,
706,48955,,,,,
706,8496,,,,,
706,52418,,,,,
706,52419,,,,,
706,9587,,,,,
706,11926,,,,,
706,52420,,,,,
706,49754,,,,,
706,52421,,,,,
705,52422,,,,,
705,52423,,,,,
705,52354,,,,,
705,14334,,,,,
705,24868,,,,,
705,52425,,,,,
705,52353,,,,,
705,24861,,,,,
705,27068,,,,,
705,52426,,,,,
